"row_type","period","period_label","scope","form","n","n_clusters","x_min","x_max","cv_rmse_weighted_leave_one_paddock_out","r2_in_sample","delta_r2_vs_linear","resid_sd","term_1","term_2","term_3","term_4","part_id","community_of_part","residual","support_level","unit","weighting","estimand","cluster","source_sha256_first50","interval_status"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"18_aeolian","aeolian",-11.6815165322119,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"18_inland","inland",2.71090235651131,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"18_riverine","riverine",-4.51960176091801,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"19_inland","inland",0.872555230700485,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"20_inland","inland",7.74033387968434,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"21_inland","inland",-1.24547275512042,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"21_riverine","riverine",-7.86975207978715,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"22_inland","inland",2.89849054791105,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"23_inland","inland",-2.94650116995795,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"24_inland","inland",2.14063237091042,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"24_riverine","riverine",-9.84712350465607,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"25_inland","inland",0.470986360889626,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"25_riverine","riverine",-3.39666546177281,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"26_inland","inland",5.13487881380811,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"26_riverine","riverine",3.18510674712895,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"27_inland","inland",7.19617411497357,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"27_riverine","riverine",5.09310304991409,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"28_inland","inland",1.27129725869142,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"28_riverine","riverine",-0.901422503702598,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"29_inland","inland",1.11119754096734,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"30_inland","inland",2.96993101321463,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"31_aeolian","aeolian",22.4391539508141,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"31_inland","inland",-3.20283506492163,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"31_riverine","riverine",-1.01212599793692,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"32_inland","inland",2.57559866957554,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"32_riverine","riverine",11.2314306178996,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"33_inland","inland",1.80871796363041,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"34_inland","inland",1.43679027580953,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"35_inland","inland",2.59368818352816,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"36_inland","inland",5.39141091330346,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"37_aeolian","aeolian",16.1594881232934,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"37_inland","inland",3.40611763956461,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"37_riverine","riverine",6.05269021893804,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"38_aeolian","aeolian",14.9512329175324,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"38_inland","inland",-0.740483953711376,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"38_riverine","riverine",0.17446276251269,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"39_inland","inland",8.09997269509282,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"39_riverine","riverine",-5.51667474796142,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"40_inland","inland",4.02915815942085,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"41_inland","inland",1.87321547162421,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"42_inland","inland",6.36296906573725,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"43_inland","inland",8.57356901755892,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"44_inland","inland",4.62533148688311,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"45_inland","inland",-4.10866600479117,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"45_riverine","riverine",-3.89859231585794,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"46_inland","inland",1.56672266334112,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"47_inland","inland",0.186093219240348,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"48_aeolian","aeolian",15.2185166508835,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"48_inland","inland",5.1840922979261,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"48_riverine","riverine",1.49706366912734,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"49_inland","inland",3.24881739731457,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"50_inland","inland",-0.121587503244598,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"51_aeolian","aeolian",14.2968073243441,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"51_inland","inland",4.51777287586179,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"51_riverine","riverine",-18.8659979173356,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"52_inland","inland",4.77450033161058,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"52_riverine","riverine",-14.5965258760389,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"53_inland","inland",-4.72623128052267,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"53_riverine","riverine",3.33855181868026,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"54_aeolian","aeolian",17.8185796552198,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"54_riverine","riverine",2.1005514093335,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"55_aeolian","aeolian",-4.73680936051215,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"55_inland","inland",-2.92225860199087,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"55_riverine","riverine",-14.4272886147325,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"56_aeolian","aeolian",-7.7177476175067,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"56_inland","inland",0.451553747911532,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"56_riverine","riverine",-8.36126535245828,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"57_aeolian","aeolian",-16.9018805079116,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"57_inland","inland",4.70261801783771,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"57_riverine","riverine",-9.08827856307882,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"58_aeolian","aeolian",-6.58634489606654,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"58_inland","inland",-5.85847486988747,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"part_residual","whole_record","1988-2022","pooled","quadratic",115,64,,,,0.498090483451728,,7.88606976408134,,,,,"58_riverine","riverine",-15.6616471772764,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
