"part_id","zone_fid","paddock_name","community_short","conserved","n_pixels_part","period","period_label","x_inund_mean","y_floor_mean","fitted","residual","published_residual","hat_leverage","std_residual","sqrt_abs_std_residual","residual_obs_deleted","residual_cluster_deleted","water_quartile","local_residual_sd","residual_z_local","support_level","unit","weighting","estimand","cluster","source_sha256_first50","interval_status"
"53_inland",53,"Dinan 6","inland",0,6016,"whole_record","1988-2022",22.3883885714286,61.9881264686585,64.9497731305565,-2.96164666189807,-2.96164666189807,0.00786726589967853,-0.3399715664592,0.583070807414674,-2.98513148503636,-2.97987279539453,3,6.33433521519219,-0.467554456984673,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"53_riverine",53,"Dinan 6","riverine",0,811,"whole_record","1988-2022",18.3019171428571,67.3887127740043,62.7133546557861,4.67535811821818,4.67535811821818,0.00126740217276955,0.196399792524093,0.44317016204173,4.68129119685244,4.65649278558202,2,8.48562122135004,0.550974171042994,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"54_aeolian",54,"Dinan 7","aeolian",0,87,"whole_record","1988-2022",2.85714857142857,68.908942086356,54.2608384996235,14.6481035867325,14.6481035867325,0.000388581055101336,0.201449295306085,0.448831032022169,14.6537977749331,14.7033521916724,1,12.8110143844197,1.14339919909441,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"54_riverine",54,"Dinan 7","riverine",0,11273,"whole_record","1988-2022",8.67484,58.6092431967599,57.4447082069713,1.1645349897886,1.16453498978859,0.0339604611811489,0.185445018867507,0.430633276544565,1.20547342318146,1.21028102572782,1,12.8110143844197,0.0909010758121436,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"55_aeolian",55,"Dinan 8","aeolian",0,16554,"whole_record","1988-2022",6.06103142857143,49.4177456392561,56.0142394319333,-6.59649379267727,-6.59649379267729,0.059791654604547,-1.29030657610002,1.1359166237449,-7.01599153526209,-7.84310190585607,1,12.8110143844197,-0.514907999845795,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"55_inland",55,"Dinan 8","inland",0,3724,"whole_record","1988-2022",18.0696685714286,60.9668756348746,62.5862511130449,-1.61937547817032,-1.61937547817032,0.00589773365102272,-0.146109074826088,0.382242167775989,-1.62898278475692,-2.44788011104115,2,8.48562122135004,-0.190837587010828,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"55_riverine",55,"Dinan 8","riverine",0,22565,"whole_record","1988-2022",16.3212314285714,48.2164041355678,61.6293773904193,-13.4129732548515,-13.4129732548515,0.039796900471689,-3.03110864902902,1.74100794054163,-13.968891853651,-14.3023530433151,2,8.48562122135004,-1.58067074937355,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"56_aeolian",56,"Dinan 9","aeolian",0,5730,"whole_record","1988-2022",11.8668685714286,51.4882773453849,59.1916216000826,-7.70334425469768,-7.70334425469769,0.013750633141583,-0.86557275250962,0.930361624589933,-7.81074697085565,-7.92316562443794,2,8.48562122135004,-0.907811467629014,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"56_inland",56,"Dinan 9","inland",0,16588,"whole_record","1988-2022",12.0930828571429,59.8413252476284,59.315422736753,0.525902510875355,0.525902510875341,0.0391693517332882,0.101863633116448,0.319160826412715,0.547341523528684,0.307954242255057,2,8.48562122135004,0.0619757230681203,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"56_riverine",56,"Dinan 9","riverine",0,4988,"whole_record","1988-2022",9.17630285714286,48.5841017723084,57.7191456569151,-9.13504388460677,-9.13504388460679,0.0145031324231561,-0.958046446439292,0.978798470799425,-9.26948038614082,-9.3771436955022,1,12.8110143844197,-0.713061714747309,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"57_aeolian",57,"Dinan 10","aeolian",0,8780,"whole_record","1988-2022",4.60234857142857,35.8819838033404,55.2159406189925,-19.3339568156521,-19.3339568156522,0.0349848139434045,-2.71857460879625,1.64881005843495,-20.034873124285,-20.0461371679884,1,12.8110143844197,-1.50916674007996,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"57_inland",57,"Dinan 10","inland",0,3765,"whole_record","1988-2022",5.9298,58.735527103969,55.9424199180917,2.79310718587732,2.7931071858773,0.0137208824676793,0.254396130658523,0.504376972767912,2.83196423428866,2.11232992646558,1,12.8110143844197,0.218023889605041,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"57_riverine",57,"Dinan 10","riverine",0,944,"whole_record","1988-2022",6.21670571428571,45.2101518576486,56.0994358794562,-10.8892840218077,-10.8892840218077,0.0033736273334354,-0.494036985450636,0.702877646145213,-10.9261447624273,-11.5632740447056,1,12.8110143844197,-0.849993895491274,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"58_aeolian",58,"Dinan 13","aeolian",0,1004,"whole_record","1988-2022",3.77062285714286,45.3977120535714,54.7607589822472,-9.36304692867573,-9.36304692867575,0.00422619250296269,-0.438272312439728,0.662021383672558,-9.40278490775987,-9.67884766667972,1,12.8110143844197,-0.730859137904233,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"58_inland",58,"Dinan 13","inland",0,7514,"whole_record","1988-2022",46.3660142857143,70.0403142084394,78.0720978710737,-8.03178366263425,-8.03178366263423,0.0310953803939416,-1.0426712824697,1.02111276677442,-8.28955038515541,-8.32821961456355,4,3.83288579700831,-2.09549255782766,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"58_riverine",58,"Dinan 13","riverine",0,11694,"whole_record","1988-2022",18.2635828571429,48.3620063972473,62.6923753081295,-14.3303689108822,-14.3303689108822,0.0183148383576004,-2.30564866503542,1.51843625649397,-14.5977238638373,-14.6395808358579,2,8.48562122135004,-1.6887825342506,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"59_aeolian",59,"Dinan 12","aeolian",0,4464,"whole_record","1988-2022",2.2043,61.5144621167864,53.9035516246531,7.61091049213336,7.61091049213334,0.0207878041223707,0.757531381257533,0.870362787151159,7.77248335363308,7.74090045063395,1,12.8110143844197,0.594091167471443,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"59_riverine",59,"Dinan 12","riverine",0,22024,"whole_record","1988-2022",17.6545142857143,61.7063142558507,62.3590480772033,-0.652733821352641,-0.652733821352633,0.0357422461060005,-0.145421283514633,0.381341426433889,-0.676928776270328,-0.591913505770741,2,8.48562122135004,-0.0769223377199946,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"60_aeolian",60,"Dinan 14","aeolian",0,7555,"whole_record","1988-2022",1.52746285714286,60.7968902914865,53.5331364346402,7.26375385684629,7.26375385684628,0.0367162704693679,0.948290869361909,0.973802274264087,7.54061719737093,7.54892268472339,1,12.8110143844197,0.566992873388715,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"60_riverine",60,"Dinan 14","riverine",0,166,"whole_record","1988-2022",10.1721171428571,71.6550012043544,58.2641286587393,13.3908725456151,13.3908725456151,0.000449659617356109,0.254390513974572,0.504371404794692,13.396896589009,13.5991125651029,2,8.48562122135004,1.57806626012522,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"61_aeolian",61,"Dinan 11","aeolian",0,2003,"whole_record","1988-2022",1.88860571428571,66.5317351314,53.7307804343262,12.8009546970737,12.8009546970737,0.00951577821967939,0.848592877737163,0.921191010451776,12.9239360058306,12.841264848702,1,12.8110143844197,0.999214762621903,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"61_inland",61,"Dinan 11","inland",0,2031,"whole_record","1988-2022",36.42822,70.4037521634783,72.6334040914847,-2.22965192800639,-2.22965192800638,0.00420001149001165,-0.148438412706577,0.385277059668204,-2.23905598888649,-2.31037612829,4,3.83288579700831,-0.581716243605981,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"61_riverine",61,"Dinan 11","riverine",0,5522,"whole_record","1988-2022",23.2089771428571,55.6646787234715,65.3988597015521,-9.73418097808055,-9.73418097808055,0.00708142935020979,-1.0701166685235,1.0344644356011,-9.80360451080119,-9.76858206430895,3,6.33433521519219,-1.53673284526121,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"62_aeolian",62,"Dinan 1","aeolian",0,1197,"whole_record","1988-2022",2.53013428571429,56.6557672446115,54.0818721706356,2.57389507397583,2.57389507397581,0.00545962994355895,0.131633683297169,0.362813565481183,2.58802473129347,2.4902560448957,1,12.8110143844197,0.200912667548489,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"62_inland",62,"Dinan 1","inland",0,10042,"whole_record","1988-2022",25.0906257142857,69.4466031537737,66.4286365400113,3.01796661376244,3.01796661376244,0.0126231724504544,0.448666250436421,0.66982553731283,3.05654997115172,3.01453105450582,3,6.33433521519219,0.476445674444918,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"62_riverine",62,"Dinan 1","riverine",0,1288,"whole_record","1988-2022",7.71960285714286,29.2834318474361,56.9219320096055,-27.6385001621694,-27.6385001621694,0.00414916877439339,-1.4652630102394,1.21048048734352,-27.7536547598744,-27.7036904182125,1,12.8110143844197,-2.15740138390464,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"63_aeolian",63,"Dinan 4","aeolian",0,70,"whole_record","1988-2022",4.32653142857143,61.6282646615165,55.0649931415107,6.56327152000571,6.56327152000569,0.000284070455294616,0.0809601703142688,0.28453500718588,6.56513648131503,6.40041832158032,1,12.8110143844197,0.512314741289161,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"63_inland",63,"Dinan 4","inland",0,6777,"whole_record","1988-2022",24.9840885714286,67.4173359462193,66.3703315601039,1.04700438611542,1.04700438611542,0.00852043585834391,0.127604411301734,0.357217596573481,1.05600198328024,0.995949942591949,3,6.33433521519219,0.165290334430722,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"63_riverine",63,"Dinan 4","riverine",0,4032,"whole_record","1988-2022",7.02026,45.0570350183759,56.5392000333147,-11.4821650149387,-11.4821650149388,0.0136352211365569,-1.08219518099365,1.04028610535451,-11.6408911398573,-11.6304397470795,1,12.8110143844197,-0.896272900052545,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"64_inland",64,"Dinan 5","inland",0,4463,"whole_record","1988-2022",27.8499342857143,68.3658988680158,67.9387336432455,0.427165224770306,0.427165224770306,0.00581166323442477,0.042190563830965,0.205403417281614,0.429662277230103,0.430492327517129,3,6.33433521519219,0.0674364728512944,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"64_riverine",64,"Dinan 5","riverine",0,2615,"whole_record","1988-2022",19.0548971428571,63.3960401644026,63.1254408314923,0.270599332910272,0.270599332910272,0.00392153201045714,0.0204388341757238,0.142964450741168,0.271664674627936,0.273887106908795,2,8.48562122135004,0.0318891600098102,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"01_inland",1,"Bala 26ca","inland",1,32399,"cropping_era","1988-2013",43.1961307692308,69.861499111469,77.9145985381835,-8.05309942671454,-8.0530994267145,0.126047896936073,-2.1258149089111,1.45801745836979,-9.21457754776462,-9.21424134589988,4,4.1218930152326,-1.95373809969207,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"01_riverine",1,"Bala 26ca","riverine",1,636,"cropping_era","1988-2013",10.7220653846154,57.4225615904881,58.6821126593937,-1.25955106890551,-1.25955106890557,0.00146661112529894,-0.0435816273985403,0.20876213114102,-1.26140105372436,-1.14027123629748,2,8.9868686949588,-0.14015460909227,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"02_inland",2,"Bala 27ca","inland",1,23908,"cropping_era","1988-2013",28.2756923076923,68.5638856961177,69.0780972064828,-0.514211510365044,-0.514211510365044,0.0340043287579581,-0.110908856529339,0.333029813274035,-0.532312437491453,-0.532312437491456,3,6.58612201738399,-0.0780750051407777,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"03_inland",3,"Bala 28ca","inland",1,18272,"cropping_era","1988-2013",48.2554269230769,76.6926547563993,80.9109231647133,-4.21826840831403,-4.21826840831396,0.0986511848691273,-0.8234196145619,0.907424715644169,-4.6799511326828,-4.6619741680464,4,4.1218930152326,-1.02338134268048,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"03_riverine",3,"Bala 28ca","riverine",1,3704,"cropping_era","1988-2013",8.92175,53.6733871239882,57.6158913593532,-3.94250423536498,-3.94250423536504,0.00973459936981331,-0.33057671168817,0.574958008630343,-3.98126020848153,-3.88438323759878,2,8.9868686949588,-0.438696098628495,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"04_aeolian",4,"Bala 29ca","aeolian",1,11848,"cropping_era","1988-2013",2.89402307692308,25.9836572390336,54.0460219402875,-28.0623647012539,-28.062364701254,0.0476314854566466,-4.29125846449972,2.07153529163751,-29.4658677525783,-30.5604736549517,1,13.2966190788901,-2.11048872910904,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"04_inland",4,"Bala 29ca","inland",1,12687,"cropping_era","1988-2013",13.8482192307692,67.0308961574848,60.5335503832815,6.49734577420324,6.4973457742032,0.0234575239243495,1.01533715929388,1.00763939943508,6.65341849779395,4.92086073588393,2,8.9868686949588,0.722982163726052,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"04_riverine",4,"Bala 29ca","riverine",1,12141,"cropping_era","1988-2013",5.10603461538462,31.0845631746145,55.3560667459907,-24.2715035713762,-24.2715035713762,0.0419262358788828,-3.74597467546391,1.93545205971729,-25.3336480762955,-26.5835064241509,1,13.2966190788901,-1.82538910285171,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"05_inland",5,"Bala 1","inland",0,9808,"cropping_era","1988-2013",11.8655115384615,70.9838594583365,59.3593088079677,11.6245506503688,11.6245506503687,0.0208297858850715,1.59506250473597,1.26295783965102,11.8718385044792,11.8810768766595,2,8.9868686949588,1.29350400511466,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"05_riverine",5,"Bala 1","riverine",0,318,"cropping_era","1988-2013",2.45524615384615,63.4660221393292,53.7861600819994,9.67986205732981,9.67986205732972,0.00131664693426309,0.23681500878397,0.48663642361004,9.69262382076839,10.0237582932899,1,13.2966190788901,0.727994236722752,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"06_inland",6,"Bala 2","inland",0,26087,"cropping_era","1988-2013",8.93488846153846,68.38748791768,57.6236725001809,10.7638154174991,10.763815417499,0.0684946699342412,2.46959671662411,1.57149505777909,11.5552912796959,11.623579866168,2,8.9868686949588,1.19772701514344,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"06_riverine",6,"Bala 2","riverine",0,1956,"cropping_era","1988-2013",1.21322692307692,61.6193278569442,53.0505848765534,8.56874298039077,8.56874298039067,0.00879118884255235,0.521866434860948,0.722403235638482,8.64474052685723,9.67321317559078,1,13.2966190788901,0.644430206622569,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"07_inland",7,"Bala 3","inland",0,20725,"cropping_era","1988-2013",8.30620769230769,63.57180519104,57.2513417225806,6.32046346845942,6.32046346845934,0.0569554914789232,1.28460763917902,1.13340532872359,6.7021899935258,6.70218999352581,2,8.9868686949588,0.703299857046413,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"08_inland",8,"Bala 4","inland",0,5578,"cropping_era","1988-2013",25.8763807692308,76.9570255572979,67.6571255869534,9.29989997034454,9.29989997034453,0.00725977865681503,0.955740794678627,0.977619964341271,9.36790891554863,9.36790891554863,3,6.58612201738399,1.41204489467361,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"09_inland",9,"Bala 5","inland",0,22252,"cropping_era","1988-2013",15.6545961538462,66.4053874015808,61.6033615773339,4.80202582424695,4.80202582424691,0.0365833066351001,1.00055814976126,1.0002790359501,4.98437058161722,5.0270974000156,2,8.9868686949588,0.53433804223051,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"09_riverine",9,"Bala 5","riverine",0,2132,"cropping_era","1988-2013",2.77637307692308,62.0517855460827,53.9763447398249,8.07544080625784,8.07544080625775,0.00863926440993698,0.513433712790282,0.716542889707436,8.14581465287839,8.40501968222982,1,13.2966190788901,0.607330386645317,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"10_inland",10,"Bala 6","inland",0,18947,"cropping_era","1988-2013",14.3424423076923,73.0118975492624,60.8262497492315,12.1856478000309,12.1856478000309,0.0338881044154394,2.33962112916558,1.52958201125849,12.6130812131837,13.0225820253078,2,8.9868686949588,1.35593922796118,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"10_riverine",10,"Bala 6","riverine",0,13478,"cropping_era","1988-2013",2.68357307692308,64.4879561864413,53.9213847381,10.5665714483413,10.5665714483412,0.0549570645412659,1.730061136643,1.31531788425574,11.1810490845182,11.8289329880736,1,13.2966190788901,0.794681067845049,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"11_inland",11,"Bala 9","inland",0,4101,"cropping_era","1988-2013",25.9542692307692,65.7152024782621,67.703254358295,-1.9880518800329,-1.98805188003291,0.00534861501934502,-0.175015918977549,0.418349039651759,-1.99874238356544,-1.99874238356544,3,6.58612201738399,-0.301854699136375,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"12_inland",12,"Bala 12","inland",0,15076,"cropping_era","1988-2013",40.2614,72.3105999873235,76.1765294849624,-3.86592949763889,-3.86592949763885,0.0478105811511714,-0.66692303653427,0.816653559677707,-4.06004248851315,-4.06009797512728,4,4.1218930152326,-0.937901465019158,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"12_riverine",12,"Bala 12","riverine",0,495,"cropping_era","1988-2013",12.7195,58.2317698625418,59.8650761282173,-1.6333062656755,-1.63330626567556,0.00098949670538476,-0.0498454591506839,0.223260966473506,-1.63492401760447,-1.63891429164799,2,8.9868686949588,-0.181743644100609,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"13_inland",13,"Bala 13","inland",0,12762,"cropping_era","1988-2013",28.3232653846154,75.0831315187308,69.1062719520619,5.97685956666881,5.97685956666881,0.0181918194082914,0.934242239704784,0.966562072349616,6.08760416221702,6.08760416221703,3,6.58612201738399,0.90749299069968,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
"14_inland",14,"Bala 15","inland",0,8452,"cropping_era","1988-2013",25.3080769230769,46.1099591511946,67.3205525226769,-21.2105933714823,-21.2105933714823,0.0108531753237063,-2.68808242991239,1.63953726091004,-21.4433214992361,-21.4433214992361,3,6.58612201738399,-3.2204980890875,"pixel","part (paddock x community)","pixel-weighted by the part's cell count","BETWEEN-UNIT (across parts)","zone_fid (paddock)","77e3ef0aecd1497c187d930959110d994081c800b510c78004514a007126494a","diagnostic - NOT registered, and nothing here is proposed for registration"
